id,name,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,contactPointName,contactPointEmail,contactPointTelephone,contactPointUrl
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ТУРАКУЛОВ ВАЛЕРІЙ ВАЛЕНТИНОВИЧ,UA80000000000093317,02154,Україна,місто Київ,null,null,Київ,бульв. Ігоря Шамо,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СТАРОВОЙТОВ ДМИТРО ЄВГЕНОВИЧ,UA80000000000093317,02091,Україна,місто Київ,null,null,Київ,вул. Тростянецька,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ РУДЕНКО ЄВГЕН ГРИГОРОВИЧ,UA80000000000093317,04201,Україна,місто Київ,null,null,Київ,вул. Юрія Кондратюка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ТИМЧЕНКО АННА ВОЛОДИМИРІВНА,UA80000000000093317,02097,Україна,місто Київ,null,null,Київ,вул. Оноре де Бальзака,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЛУГОВА ВІТА ВОЛОДИМИРІВНА,UA05020030010063857,21037,Україна,Вінницька,null,null,Вінниця,вул. Зодчих,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МАКСИМОВА ЮЛІЯ ІГОРІВНА,UA80000000000093317,03110,Україна,місто Київ,null,null,Київ,вул. Волгоградська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПОЛІЩУК ІРИНА ВОЛОДИМИРІВНА,UA80000000000093317,04213,Україна,місто Київ,null,null,Київ,вул. Прирічна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЗАРАНКІН ОЛЕКСАНДР ПАВЛОВИЧ,UA80000000000093317,01032,Україна,місто Київ,null,null,Київ,вул. Саксаганського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ НІКІТЬОНОК КАТЕРИНА ФЕДОРІВНА,UA80000000000093317,02095,Україна,місто Київ,null,null,Київ,вул. Княжий Затон,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ТІТОВА КАТЕРИНА ПАВЛІВНА,UA35040210010019355,null,Україна,Кіровоградська,null,null,Кропивницький,вул. Пушкіна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ФІЛІПОВИЧ КОСТЯНТИН ОЛЕКСАНДРОВИЧ,UA80000000000093317,02095,Україна,місто Київ,null,null,Київ,вул. Княжий Затон,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ НІКІТЬОНОК КОСТЯНТИН ГРИГОРОВИЧ,UA80000000000093317,04107,Україна,місто Київ,null,null,Київ,вул. Половецька,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КОВАЛЬОВ ОЛЕКСАНДР ПЕТРОВИЧ,UA80000000000093317,03056,Україна,місто Київ,null,null,Київ,просп. Перемоги,null,КОРПУС 5,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ХОРОШИЛОВА ТЕТЯНА ЗІНОВІЇВНА,UA80000000000093317,04112,Україна,місто Київ,null,null,Київ,вул. Авіаконструктора Ігоря Сікорського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СОЛОВЕНЮК ОКСАНА МИКОЛАЇВНА,UA80000000000093317,02225,Україна,місто Київ,null,null,Київ,просп. Маяковського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ НОВОХАТСЬКА КАТЕРИНА ОЛЕКСАНДРІВНА,UA74100330300083960,03027,Україна,Київська,Києво-Святошинський,null,Новосілки,вул. Садова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ШУХНІНА АНАСТАСІЯ ВАСИЛІВНА,UA80000000000093317,02090,Україна,місто Київ,null,null,Київ,Харківське шосе,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПЕДЧЕНКО ОЛЕКСАНДРА МИХАЙЛІВНА,UA80000000000093317,01103,Україна,місто Київ,null,null,Київ,вул. Драгомирова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЄРМАКОВА ТЕТЯНА ВІКТОРІВНА,UA80000000000093317,null,Україна,місто Київ,null,null,Київ,вул. Туманяна Ованеса,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МЕЛЬНИК ОЛЕНА ЮРІЇВНА,UA32020190110023343,11135,Україна,Житомирська,Овруцький,null,Кирдани,вул. Джерельна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СУХАРСЬКА ЛАРИСА ВІКТОРІВНА,UA80000000000093317,02222,Україна,місто Київ,null,null,Київ,просп. Володимира Маяковського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ХАЙНАК АРТУР ГРИГОРОВИЧ,UA74040050260085858,74210,Україна,Херсонська,Нововоронцовський,null,Осокорівка,вул. Нагорного,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СЕМА ОЛЕКСАНДР ОЛЕКСАНДРОВИЧ,UA32080150010049888,08200,Україна,Київська,null,null,Ірпінь,вул. Севиринівська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПОЛУНІНА ТЕТЯНА ОЛЕКСАНДРІВНА,UA80000000000093317,03193,Україна,місто Київ,null,null,Київ,бульв. Кольцова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КОРНЕЛІШИН ОЛЕКСІЙ ЮРІЙОВИЧ,UA32080070010087821,08292,Україна,Київська,null,null,Буча,бульв. Богдана Хмельницького,null,null,null,null,null,null,null
xxxxxxxxxx,ПРИВАТНИЙ НОТАРІУС АВДІЄНКО ЮЛІЯ ОЛЕКСАНДРІВНА,UA80000000000093317,04210,Україна,місто Київ,null,null,Київ,просп. Володимира Івасюка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МАТВІЙЧУК ВАЛЕРІЙ ЛЕОНІДОВИЧ,UA80000000000093317,04107,Україна,місто Київ,null,null,Київ,пров. Татарський,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ФИЛИМОНОВ МИКОЛА МИХАЙЛОВИЧ,UA80000000000093317,02081,Україна,місто Київ,null,null,Київ,вул. Олени Пчілки,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ШАМАНСЬКИЙ СЕРГІЙ ОЛЕКСАНДРОВИЧ,UA71020330030048216,08606,Україна,Київська,null,null,Васильків,вул. Декабристів,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ НАЗАРЕНКО РУСЛАНА ВАЛЕНТИНІВНА,UA80000000000093317,02098,Україна,місто Київ,null,null,Київ,Набережна Дніпровська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЗУДІН ОЛЕКСАНДР ВАЛЕРІЙОВИЧ,UA80000000000093317,02055,Україна,місто Київ,null,null,Київ,вул. Анни Ахматової,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ТОРМАН АРДА,UA80000000000093317,04071,Україна,місто Київ,null,null,Київ,вул. Почайнинська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГРИДАСОВА ГАННА ВАЛЕРІЇВНА,UA80000000000093317,03037,Україна,місто Київ,null,null,Київ,вул. Освіти,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СМІРНОВА АННА СЕРГІЇВНА,UA32060050010081797,07403,Україна,Київська,null,null,Бровари,вул. Онікієнка Олега,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КОРНЯКОВА СВІТЛАНА АНДРІЇВНА,UA80000000000093317,02192,Україна,місто Київ,null,null,Київ,вул. Миропільська Будинок,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГУРЖОС ВАДИМ МИКОЛАЙОВИЧ,UA68060030320038367,08711,Україна,Київська,Обухівський,null,Козин,Садове Товариство «Озерне»,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЗУЗА ІРИНА ОЛЕКСАНДРІВНА,UA80000000000093317,02005,Україна,місто Київ,null,null,Київ,вул. Каховська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КАЗЬО ЯРОСЛАВ ВІКТОРОВИЧ,UA80000000000093317,04073,Україна,місто Київ,null,null,Київ,вул. Садовського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЩИГОЛЬ АНДРІЙ ВОЛОДИМИРОВИЧ,UA80000000000093317,04108,Україна,місто Київ,null,null,Київ,вул. Наталії Ужвій,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КОСТРОВА МАРИНА БОРИСІВНА,UA80000000000093317,02154,Україна,місто Київ,null,null,Київ,вул. Ентузіастів,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ НЄФЬОДОВА АНЖЕЛА АНАТОЛІЇВНА,UA80000000000093317,03191,Україна,місто Київ,null,null,Київ,вул. Академіка Вільямса,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КАЗАКОВА НАЗІРА ПУЛАТІВНА,UA80000000000093317,02222,Україна,місто Київ,null,null,Київ,вул. Теодора Драйзера,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ВЛАДИКА АННА ВАСИЛІВНА,UA80000000000093317,03067,Україна,місто Київ,null,null,Київ,пров. Чугуївський,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ БЄЛОУСОВ ДМИТРО ВОЛОДИМИРОВИЧ,UA32100130010084793,07100,Україна,Київська,null,null,Славутич,Таллінський квартал,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ДУМАНСЬКА ОЛЬГА ЛЕОНІДІВНА,UA80000000000093317,04211,Україна,місто Київ,null,null,Київ,вул. Йорданська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КИХТЕНКО ІРИНА ІВАНІВНА,UA80000000000093317,02232,Україна,місто Київ,null,null,Київ,вул. Миколи Закревського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГОДЛЕВСЬКА КАТЕРИНА ОЛЕКСАНДРІВНА,UA80000000000093317,02002,Україна,місто Київ,null,null,Київ,вул. Панельна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КАРАПЕТЯН ГОАРА ХАЧИКІВНА,UA80000000000093317,01103,Україна,місто Київ,null,null,Київ,вул. Михайла Драгомирова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КИРИЛЮК БЛАГОДАР ВОЛОДИМИРОВИЧ,UA80000000000093317,04215,Україна,місто Київ,null,null,Київ,просп. Свободи,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПОНОМАРЕНКО ВІТАЛІЙ СЕРГІЙОВИЧ,UA35040170340027152,87500,Україна,Донецька,null,null,Маріуполь,null,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МЕЛЬНІКОВА ОКСАНА СЕРГІЇВНА,UA80000000000093317,03150,Україна,місто Київ,null,null,Київ,вул. Казимира Малевича,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ШУЛЬГА АНАСТАСІЯ ЄВГЕНІЇВНА,UA65040070210065625,50036,Україна,Дніпропетровська,null,null,Кривий Ріг,вул. Тесленка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГАТАУЛІНА АННА ВОЛОДИМИРІВНА,UA80000000000093317,02232,Україна,місто Київ,null,null,Київ,вул. Миколи Закревського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ РАДЧЕНКО АРТЕМ АНАТОЛІЙОВИЧ,UA80000000000093317,02232,Україна,місто Київ,null,null,Київ,вул. Закревського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КАСІМОВА ГУЛРУХСОР ХІЛОЛІДДІНІВНА,UA80000000000093317,03118,Україна,місто Київ,null,null,Київ,вул. Козацька,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МАНУЙЛОВ СЕРГІЙ ОЛЕКСАНДРОВИЧ,UA80000000000093317,04116,Україна,місто Київ,null,null,Київ,вул. Митрофана Довнар-Запольського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МЕЛЬНИЧУК ОЛЕКСАНДР МИКОЛАЙОВИЧ,UA80000000000093317,04205,Україна,місто Київ,null,null,Київ,просп. Оболонський,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ БРЕЗВІН ВОЛОДИМИР АНАТОЛІЙОВИЧ,UA80000000000093317,04210,Україна,місто Київ,null,null,Київ,просп. Героїв Сталінграда,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КИРИЛЮК ВОЛОДИМИР ВОЛОДИМИРОВИЧ,UA32120010240086846,08130,Україна,Київська,Києво-Святошинський,null,Чайки,вул. Білаша,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ІВАНОВА ГАННА ВАДИМІВНА,UA80000000000093317,01011,Україна,місто Київ,null,null,Київ,пров. Євгена Гуцала,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ РИБЧЕНКО ОЛЕНА ВАСИЛІВНА,UA80000000000093317,02095,Україна,місто Київ,null,null,Київ,просп. П. Григоренка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ БЕВЗЕНКО МАКСИМ АНДРІЙОВИЧ,UA80000000000093317,03179,Україна,місто Київ,null,null,Київ,вул. Валі Котика,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СЕРГІЙЧУК ІРИНА МИКОЛАЇВНА,UA80000000000093317,03127,Україна,місто Київ,null,null,Київ,вул. Васильківська,null,КОРПУС 1,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ РАБЕШКО ВЯЧЕСЛАВ ОЛЕГОВИЧ,UA23040150010072414,71672,Україна,Запорізька,Василівський,null,Мала Білозерка,вул. Зарічна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ТІМОХОВ СТАНІСЛАВ ОЛЕКСАНДРОВИЧ,UA80000000000093317,03022,Україна,місто Київ,null,null,Київ,вул. Михайла Максимовича,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МЕЛЬНИЧЕНКО РОМАН ВАСИЛЬОВИЧ,UA61060310060086052,22365,Україна,Вінницька,Літинський,null,Гончарівка,вул. Щаслива,null,null,null,null,null,null,null
