entityId,entityName,addressIdentifier,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressThoroughfare,addressLocatorDesignator,addressLocatorDesignator2,addressLocatorBuilding,headFamilyName,headName,headAdditionalName,contactPointEmail,lat,lon,foundationDate
22894015,ЖБК «Арсенал»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Лісовий,15,null,null,Павлюченко,Віра,Василівна,null,50.4822760,30.6279350,1975-07-28
22864451,ЖБК «Автомобіліст»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Лісовий,13,null,null,Кравченко,Валерій,Михайлович,null,50.4814040,30.6275760,1970-03-05
23491897,ЖБК «Хімік-2»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Космонавта Поповича,22,null,null,Банна,Таміла,Федорівна,null,50.4869360,30.6413300,1971-03-19
23378149,ЖБК «Маяк-2»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Космонавта Поповича,20,null,null,Гриненко,Інна,Іванівна,null,50.4869970,30.6401160,1998-08-17
22884614,ЖБК «Жемчуг»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Космонавта Поповича,12,null,null,Євдокименко,Ігор,Іванович,null,50.4882060,30.6351030,1986-12-24
22885795,ЖБК «Червоноткацький»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Лісовий,33,1;2;3;4;5; 6,null,Федоренко,Микола,Ігорович,null,50.4852950,30.6378620,1971-07-21
32528424,ОСББ «Лісовий»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Лісовий,35,null,null,Красяковська,Тетяна,Миколаївна,null,50.4845830,30.6383840,2003-06-17
22895227,ЖБК «Арсеналець-16»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Євстафія Дашкевича,6,null,null,Клець,Володимир,Миколайович,null,50.4836720,30.6046060,null
22908504,ЖБК «Шовковик -5»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Євстафія Дашкевича,2,null,null,Шпанюк,Олена,Григорівна,null,50.4810790,30.6065650,null
22935168,ЖБК «Буревісник-5»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Євстафія Дашкевича,2,null,null,Максимченко,Олексій,Миколайович,null,50.4810790,30.6065650,null
22876543,ЖБК «Харчовик-5»,Некомунальна,UA80000000000479391,02139,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Стальського Сулеймана,24-Б,null,null,Думан,Галина,Степанівна,null,50.4841770,30.6053490,2000-11-21
37985070,ОСББ «Юнона Київська»,Некомунальна,UA80000000000336424,02089,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Радистів,52,null,null,Гороховська,Олена,Володимирівна,null,50.4834080,30.6695150,2011-12-29
25393650,ОСББ «Дім»,Некомунальна,UA80000000000479391,02125,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Воскресенський,13/2,null,null,Артемчук,Михайло,Іванович,null,50.4814110,30.5914060,1998-01-26
22873390,ЖБК «Академічний-12»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,31,null,null,Горнович,Олена,Миколаївна,null,50.4821510,30.5878990,null
40610057,ОСББ «Райдужна 33»,Некомунальна,UA80000000000479391,02218,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,33,null,null,Гутовська,Аліна,Олександрівна,null,50.4815410,30.5877550,2016-06-30
23494281,ЖБК «Суднобудівник-13»,Некомунальна,UA80000000000479391,02218,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,35,null,null,Кумановський,Олександр,Михайлович,null,50.4810670,30.5882720,1983-12-21
22873645,ОСББ «Домобудівник-7»,Некомунальна,UA80000000000479391,02218,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,37,null,null,Ахсарова,Наіла,Каюмівна,null,50.4805900,30.5887880,2024-03-04
22908757,ЖБК «Арсеналець-24»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул.Райдужна,47,null,null,Тишкевич,Олег,Олександрович,null,50.4807280,30.5896840,null
22882673,ЖБК «Кристал-14»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул.Райдужна,45,null,null,Бакуменко,Роман,Олександрович,null,50.4811780,30.5896380,null
40623752,ОСББ «Старосільська 26»,Некомунальна,UA80000000000479391,02125,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Старосільська,26,null,null,Багнюк,Олексій,Миколайович,null,50.4784530,30.5928030,2016-07-04
32770291,ОСББ «Пролісок»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Мілютенка,25,null,null,Багінська,Оксана,Петрівна,null,50.4812790,30.6242960,2004-03-24
23377279,ЖБК «Будівельник-6»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Кубанської України,39-А,null,null,Гребенюк,Алла,Федорівна,null,50.4798390,30.6345380,1973-11-23
22865315,ЖБК «Местпром»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Кубанської України,39,null,null,Годунов,Андріан,Петрович,null,50.4808380,30.6347840,1974-08-26
26200311,ОСББ «Темп-6»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Кубанської України,37,null,null,Курасова,Любов,Борисівна,null,50.4800540,30.6353140,2002-07-26
22883388,ОСББ «Метрополітеновець»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Кубанської України,41/28,null,null,Годунов,Андріан,Петрович,null,50.4816370,30.6339520,1999-12-28
